index,RMSE,MAE,R2
LSTM,209.07395396760865,177.76563926810638,0.16417625462508045
LinearRegression,120.04991245529142,100.6051459232857,0.7244258127362329
XGBoost,45.34397573957011,41.20305142673078,0.9606853845280937
RandomForest,31.876096648639457,23.950831343749996,0.9805712388279045
