index,RMSE,MAE,R2
LSTM,1032.4126600852458,835.5221549750496,-16.03862733297153
LinearRegression,793.6560083345124,702.7655546781631,-9.06914460760602
XGBoost,150.54904215211644,142.91922832734895,0.6376869686511981
RandomForest,113.91074800225192,94.39795000000015,0.7925767815811637
