pred_value,Year
7.1597848247528075,2020
8.517055396673083,2021
8.091615625136345,2022
7.446586448225379,2023
9.140955284398794,2024
8.75177836804539,2025
8.728188698238135,2026
9.563114534935355,2027
8.921294918156415,2028
9.832079278892278,2029
8.641331812483072,2030
8.69079072651267,2031
9.50535812124312,2032
8.658252457469702,2033
8.382709714981914,2034
