pred_value,Year
10.722852678966523,2020
11.06575370938778,2021
10.22802709503174,2022
10.522947628593446,2023
10.156898154449465,2024
10.991759335708618,2025
10.115909428977968,2026
10.463066918945314,2027
9.634464167404175,2028
11.00998003692627,2029
10.360700910282135,2030
10.978441258335115,2031
9.320686612319948,2032
11.814899717044831,2033
10.992257067489625,2034
