index,RMSE,MAE,R2
LinearRegression,1.6669287884825974,1.555207360496496,-14.241085735808209
XGBoost,1.0559898257928775,0.914783417837787,-5.1164760532638
LSTM,0.9861729964962337,0.8087789455843157,-4.334430053067609
RandomForest,0.5181404572758239,0.43222724999999984,-0.4725729551024529
