index,RMSE,MAE,R2
LinearRegression,38.90903263082071,31.80483799455618,-2.587409306798319
LSTM,26.427574425559403,23.1808760219533,-0.6549873283686851
XGBoost,24.09867575225933,21.07528616674245,-0.3761520465796926
RandomForest,18.57058283398101,17.6681625,0.18279477985152448
