index,RMSE,MAE,R2
LinearRegression,23.670380446570938,22.37946496080887,-1.4789131549545567
LSTM,15.934007428337779,13.844371032193301,-0.12331321020785224
RandomForest,12.47029135385377,12.110325000000003,0.31197528926421736
XGBoost,11.271261578247069,8.579790595769882,0.437922898036775
