pred_value,Year
103.78055636994542,2020
83.98460600957274,2021
102.06219607766718,2022
88.56886226341129,2023
119.89267111867667,2024
160.8832712572813,2025
139.30668041139842,2026
161.86174768291417,2027
177.22716084085408,2028
160.22306993246082,2029
122.14795790255071,2030
157.64776101589206,2031
145.86222300544384,2032
149.3486856000498,2033
175.20834393784406,2034
