index,RMSE,MAE,R2
LinearRegression,1391.7521430612062,1263.4901241148718,-5.967225464760853
LSTM,1256.071396235479,1149.8786870213225,-4.674985013937139
XGBoost,743.8725988618282,741.9681625608355,-0.9903671271228169
RandomForest,471.52456803702165,402.06124999999986,0.20026754841738148
